0.09999398,0.14240693
-0.04369892,-0.028477162
0.3751651,-0.0078049065
-0.055077553,-0.014752565
-0.02433187,-0.040982213
-0.5457366,-0.2508286
-0.012372009,-0.05581233
-0.1278479,-0.17962971
-0.18815029,0.2404947
-0.3299299,-0.2039637
